category,mir,disease,mesh_name,pmid,causality
genetics_knock down_suppress,hsa-mir-21,Melanoma,Melanoma,27533779,yes
genetics_knock down_suppress,hsa-mir-181a,"Carcinoma, Cervical",Uterine Cervical Neoplasms,27534652,yes
genetics_knock down_suppress,hsa-mir-21,Liver Cirrhosis,Liver Cirrhosis,27775690,yes
genetics_knock down_suppress,hsa-mir-322,"Carcinoma, Breast",Breast Neoplasms,28404630,yes
genetics_knock down_suppress,hsa-mir-424,"Carcinoma, Breast",Breast Neoplasms,28404630,yes
genetics_knock down_suppress,hsa-mir-503,"Carcinoma, Breast",Breast Neoplasms,28404630,yes
genetics_knock down_suppress,hsa-mir-27a,Colorectal Carcinoma,Colorectal Neoplasms,28423356,yes
genetics_knock down_suppress,hsa-mir-155,Infection [unspecific],Infection,28804270,yes
genetics_knock down_suppress,hsa-mir-29a,"Carcinoma, Breast",Breast Neoplasms,29021023,yes
genetics_knock down_suppress,hsa-mir-29a,"Carcinoma, Breast",Breast Neoplasms,29435304,yes
genetics_knock down_suppress,hsa-mir-21,Neoplasms [unspecific],Neoplasms,29540832,yes
genetics_knock down_suppress,hsa-mir-146a,Listeriosis,Listeriosis,29587465,yes
genetics_knock down_suppress,hsa-mir-21,Colitis,Colitis,29608690,yes
genetics_knock down_suppress,hsa-mir-21,Alcoholic Hepatitis,"Hepatitis, Alcoholic",29848019,yes
genetics_knock down_suppress,hsa-mir-1246,"Carcinoma, Cervical",Uterine Cervical Neoplasms,30078258,yes
genetics_knock down_suppress,hsa-mir-299,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",30266288,yes
genetics_overexpression_promote,hsa-mir-17,Lymphoma,Lymphoma,16940181,yes
genetics_overexpression_promote,hsa-mir-17,Hematologic Neoplasms,Hematologic Neoplasms,17011485,yes
genetics_overexpression_promote,hsa-mir-18a,Hematologic Neoplasms,Hematologic Neoplasms,17011485,yes
genetics_overexpression_promote,hsa-mir-19a,Hematologic Neoplasms,Hematologic Neoplasms,17011485,yes
genetics_overexpression_promote,hsa-mir-19b-1,Hematologic Neoplasms,Hematologic Neoplasms,17011485,yes
genetics_overexpression_promote,hsa-mir-20a,Hematologic Neoplasms,Hematologic Neoplasms,17011485,yes
genetics_overexpression_promote,hsa-mir-17,Colon Neoplasms,Colonic Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-17,Lung Neoplasms,Lung Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-18a,Colon Neoplasms,Colonic Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-18a,Lung Neoplasms,Lung Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-19a,Colon Neoplasms,Colonic Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-19a,Lung Neoplasms,Lung Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-19b-1,Colon Neoplasms,Colonic Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-19b-1,Lung Neoplasms,Lung Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-20a,Colon Neoplasms,Colonic Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-20a,Lung Neoplasms,Lung Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-92a-1,Colon Neoplasms,Colonic Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-mir-92a-1,Lung Neoplasms,Lung Neoplasms,17965831,yes
genetics_overexpression_promote,hsa-let-7g,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",18308936,yes
genetics_overexpression_promote,hsa-mir-184,Squamous Cell Carcinoma,"Carcinoma, Squamous Cell",18451220,yes
genetics_overexpression_promote,hsa-mir-221,Prostate Neoplasms,Prostatic Neoplasms,19107213,yes
genetics_overexpression_promote,hsa-mir-222,Prostate Neoplasms,Prostatic Neoplasms,19107213,yes
genetics_overexpression_promote,hsa-mir-31,Leiomyosarcoma,Leiomyosarcoma,19602040,yes
genetics_overexpression_promote,hsa-mir-125a,Ovarian Neoplasms,Ovarian Neoplasms,19881956,yes
genetics_overexpression_promote,hsa-mir-26a,Glioblastoma,Glioblastoma,20080666,yes
genetics_overexpression_promote,hsa-mir-17,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-18a,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-19a,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-19b-1,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-19b-2,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-92a-1,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-92a-2,Neoplasms [unspecific],Neoplasms,20439436,yes
genetics_overexpression_promote,hsa-mir-125b,Leukemia,Leukemia,21118985,yes
genetics_overexpression_promote,hsa-mir-18a,Urinary Bladder Cancer,Urinary Bladder Neoplasms,21388952,yes
genetics_overexpression_promote,hsa-mir-19a,Urinary Bladder Cancer,Urinary Bladder Neoplasms,21388952,yes
genetics_overexpression_promote,hsa-mir-155,Hepatitis C Virus Infection,Hepatitis C,21750860,yes
genetics_overexpression_promote,hsa-mir-196b,Hepatitis C Virus Infection,Hepatitis C,21750860,yes
genetics_overexpression_promote,hsa-mir-125b-2,Glioblastoma,Glioblastoma,21879257,yes
genetics_overexpression_promote,hsa-mir-21,Breast Neoplasms,Breast Neoplasms,21917003,yes
genetics_overexpression_promote,hsa-mir-17,"Lymphoma, Burkitt",Burkitt Lymphoma,21981616,yes
genetics_overexpression_promote,hsa-mir-18a,"Lymphoma, Burkitt",Burkitt Lymphoma,21981616,yes
genetics_overexpression_promote,hsa-mir-19a,"Lymphoma, Burkitt",Burkitt Lymphoma,21981616,yes
genetics_overexpression_promote,hsa-mir-19b-1,"Lymphoma, Burkitt",Burkitt Lymphoma,21981616,yes
genetics_overexpression_promote,hsa-mir-20a,"Lymphoma, Burkitt",Burkitt Lymphoma,21981616,yes
genetics_overexpression_promote,hsa-mir-92a-1,"Lymphoma, Burkitt",Burkitt Lymphoma,21981616,yes
genetics_overexpression_promote,hsa-mir-10b,Pancreatic Neoplasms,Pancreatic Neoplasms,22018284,yes
genetics_overexpression_promote,hsa-mir-17,Colon Neoplasms,Colonic Neoplasms,22065543,yes
genetics_overexpression_promote,hsa-mir-18a,Colon Neoplasms,Colonic Neoplasms,22065543,yes
genetics_overexpression_promote,hsa-mir-19a,Colon Neoplasms,Colonic Neoplasms,22065543,yes
genetics_overexpression_promote,hsa-mir-19b-1,Colon Neoplasms,Colonic Neoplasms,22065543,yes
genetics_overexpression_promote,hsa-mir-20a,Colon Neoplasms,Colonic Neoplasms,22065543,yes
genetics_overexpression_promote,hsa-mir-92a-1,Colon Neoplasms,Colonic Neoplasms,22065543,yes
genetics_overexpression_promote,hsa-mir-125b-1,Rhinosinusitis,,22071331,yes
genetics_overexpression_promote,hsa-mir-125b-2,Rhinosinusitis,,22071331,yes
genetics_overexpression_promote,hsa-mir-155,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",22071603,yes
genetics_overexpression_promote,hsa-mir-223,"Squamous Cell Carcinoma, Esophageal",,22108521,yes
genetics_overexpression_promote,hsa-mir-124-1,Neuroblastoma,Neuroblastoma,22123030,yes
genetics_overexpression_promote,hsa-mir-124-2,Neuroblastoma,Neuroblastoma,22123030,yes
genetics_overexpression_promote,hsa-mir-124-3,Neuroblastoma,Neuroblastoma,22123030,yes
genetics_overexpression_promote,hsa-mir-122,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",22140464,yes
genetics_overexpression_promote,hsa-mir-223,"Leukemia, Lymphocytic, Chronic, B-Cell","Leukemia, Lymphocytic, Chronic, B-Cell",22145958,yes
genetics_overexpression_promote,hsa-mir-200a,Prostate Neoplasms,Prostatic Neoplasms,22161972,yes
genetics_overexpression_promote,hsa-mir-28,Colorectal Carcinoma,Colorectal Neoplasms,22240480,yes
genetics_overexpression_promote,hsa-mir-182,Ovarian Neoplasms,Ovarian Neoplasms,22322863,yes
genetics_overexpression_promote,hsa-mir-21,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",22335905,yes
genetics_overexpression_promote,hsa-mir-34a,Myocardial Infarction,Myocardial Infarction,22403243,yes
genetics_overexpression_promote,hsa-mir-17,Leukemia,Leukemia,22451425,yes
genetics_overexpression_promote,hsa-mir-19a,Acute Erythroid Leukemia,"Leukemia, Erythroblastic, Acute",22451425,yes
genetics_overexpression_promote,hsa-mir-92a,Acute Erythroid Leukemia,"Leukemia, Erythroblastic, Acute",22451425,yes
genetics_overexpression_promote,hsa-mir-130a,Ovarian Neoplasms,Ovarian Neoplasms,22455133,yes
genetics_overexpression_promote,hsa-mir-21,Breast Neoplasms,Breast Neoplasms,22547075,yes
genetics_overexpression_promote,hsa-mir-125b,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",22689670,yes
genetics_overexpression_promote,hsa-mir-615,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",22819824,yes
genetics_overexpression_promote,hsa-mir-221,Thyroid Neoplasms,Thyroid Neoplasms,22855362,yes
genetics_overexpression_promote,hsa-mir-132,Heart Failure,Heart Diseases,23011132,yes
genetics_overexpression_promote,hsa-mir-212,Heart Failure,Heart Diseases,23011132,yes
genetics_overexpression_promote,hsa-mir-221,Inflammation,Inflammation,23023232,yes
genetics_overexpression_promote,hsa-mir-222,"Carcinoma, Thyroid, Papillary",,23023232,yes
genetics_overexpression_promote,hsa-mir-17,Gastric Neoplasms,Stomach Neoplasms,23333058,yes
genetics_overexpression_promote,hsa-mir-20a,Gastric Neoplasms,Stomach Neoplasms,23333058,yes
genetics_overexpression_promote,hsa-mir-100,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",23378187,yes
genetics_overexpression_promote,hsa-mir-106b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",23483935,yes
genetics_overexpression_promote,hsa-mir-449a,"Adenocarcinoma, Lung",,23614048,yes
genetics_overexpression_promote,hsa-mir-1,Myocardial Infarction,Myocardial Infarction,23615185,yes
genetics_overexpression_promote,hsa-mir-146a,Sepsis,Sepsis,23638011,yes
genetics_overexpression_promote,hsa-mir-9,Leukemia,Leukemia,23798388,yes
genetics_overexpression_promote,hsa-mir-146b,Inflammation,Inflammation,23813877,yes
genetics_overexpression_promote,hsa-mir-22,Heart Failure,Heart Diseases,24086656,yes
genetics_overexpression_promote,hsa-mir-449a,Retinoblastoma,Retinoblastoma,24120948,yes
genetics_overexpression_promote,hsa-mir-32,Colorectal Carcinoma,Colorectal Neoplasms,24123284,yes
genetics_overexpression_promote,hsa-mir-17,Leukemia,Leukemia,24145403,yes
genetics_overexpression_promote,hsa-mir-18a,"Leukemia, B-Cell","Leukemia, B-Cell",24145403,yes
genetics_overexpression_promote,hsa-mir-19a,"Leukemia, B-Cell","Leukemia, B-Cell",24145403,yes
genetics_overexpression_promote,hsa-mir-19b,"Leukemia, B-Cell","Leukemia, B-Cell",24145403,yes
genetics_overexpression_promote,hsa-mir-92a,"Leukemia, B-Cell","Leukemia, B-Cell",24145403,yes
genetics_overexpression_promote,hsa-mir-21,Colorectal Carcinoma,Colorectal Neoplasms,24149370,yes
genetics_overexpression_promote,hsa-mir-18a,Toxic Epidermal Necrolysis,Staphylococcal Scalded Skin Syndrome,24184144,yes
genetics_overexpression_promote,hsa-let-7a,Systemic Lupus Erythematosus,"Lupus Erythematosus, Systemic",24240124,yes
genetics_overexpression_promote,hsa-mir-296,Prostate Neoplasms,Prostatic Neoplasms,24263102,yes
genetics_overexpression_promote,hsa-mir-9,Pulmonary Hypertension,"Hypertension, Pulmonary",24615545,yes
genetics_overexpression_promote,hsa-mir-210,Gastrointestinal Stromal Tumor,Gastrointestinal Stromal Tumors,24623741,yes
genetics_overexpression_promote,hsa-mir-125a,Myelodysplastic Syndromes,Myelodysplastic Syndromes,24690917,yes
genetics_overexpression_promote,hsa-mir-30c,Heart Failure,Heart Diseases,24789369,yes
genetics_overexpression_promote,hsa-mir-429,Ovarian Neoplasms,Ovarian Neoplasms,24802724,yes
genetics_overexpression_promote,hsa-mir-30a,Nasopharyngeal Neoplasms,Nasopharyngeal Neoplasms,24812123,yes
genetics_overexpression_promote,hsa-mir-222,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",24955159,yes
genetics_overexpression_promote,hsa-mir-23b,Breast Neoplasms,Breast Neoplasms,24966325,yes
genetics_overexpression_promote,hsa-mir-24,Breast Neoplasms,Breast Neoplasms,24966325,yes
genetics_overexpression_promote,hsa-mir-27b,Breast Neoplasms,Breast Neoplasms,24966325,yes
genetics_overexpression_promote,hsa-mir-9,Osteosarcoma,Osteosarcoma,24969351,yes
genetics_overexpression_promote,hsa-mir-17,Gastric Neoplasms,Stomach Neoplasms,25047501,yes
genetics_overexpression_promote,hsa-mir-214,Cardiomegaly,Cardiomegaly,25085702,yes
genetics_overexpression_promote,hsa-mir-195,Heart Failure,Heart Diseases,25100012,yes
genetics_overexpression_promote,hsa-mir-146a,Breast Neoplasms,Breast Neoplasms,25123132,yes
genetics_overexpression_promote,hsa-mir-21,Gastric Neoplasms,Stomach Neoplasms,25230738,yes
genetics_overexpression_promote,hsa-mir-196a,Oral Neoplasms,Mouth Neoplasms,25233933,yes
genetics_overexpression_promote,hsa-mir-21,Neoplasms [unspecific],Neoplasms,25241894,yes
genetics_overexpression_promote,hsa-mir-223,Colorectal Carcinoma,Colorectal Neoplasms,25270282,yes
genetics_overexpression_promote,hsa-mir-410,Colorectal Carcinoma,Colorectal Neoplasms,25272045,yes
genetics_overexpression_promote,hsa-mir-374a,Neoplasms [unspecific],Neoplasms,25299640,yes
genetics_overexpression_promote,hsa-mir-545,Neoplasms [unspecific],Neoplasms,25299640,yes
genetics_overexpression_promote,hsa-mir-200c,Breast Neoplasms,Breast Neoplasms,25329395,yes
genetics_overexpression_promote,hsa-mir-184,"Squamous Cell Carcinoma, Head and Neck",,25351569,yes
genetics_overexpression_promote,hsa-mir-1269,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",25472505,yes
genetics_overexpression_promote,hsa-mir-17,Hematologic Neoplasms,Hematologic Neoplasms,25597017,yes
genetics_overexpression_promote,hsa-mir-34a,Sensorineural Hearing Loss,"Hearing Loss, Central",25638533,yes
genetics_overexpression_promote,hsa-mir-29c,Brain Disease [unspecific],Brain Diseases,25678279,yes
genetics_overexpression_promote,hsa-mir-433,Ovarian Neoplasms,Ovarian Neoplasms,25684390,yes
genetics_overexpression_promote,hsa-mir-221,Neoplasms [unspecific],Neoplasms,25686829,yes
genetics_overexpression_promote,hsa-mir-153,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",25714700,yes
genetics_overexpression_promote,hsa-mir-196a,"Squamous Cell Carcinoma, Head and Neck",,25860510,yes
genetics_overexpression_promote,hsa-mir-21,"Carcinoma, Cervical",Uterine Cervical Neoplasms,25963606,yes
genetics_overexpression_promote,hsa-mir-125a,Chronic Hepatitis B,"Hepatitis B, Chronic",25993287,yes
genetics_overexpression_promote,hsa-mir-196a,Osteosarcoma,Osteosarcoma,26045752,yes
genetics_overexpression_promote,hsa-mir-221,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",26131134,yes
genetics_overexpression_promote,hsa-mir-144,Diabetic Cardiomyopathies,Diabetic Cardiomyopathies,26164195,yes
genetics_overexpression_promote,hsa-mir-23a,"Carcinoma, Laryngeal",Laryngeal Neoplasms,26171041,yes
genetics_overexpression_promote,hsa-mir-132,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",26218441,yes
genetics_overexpression_promote,hsa-mir-212,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",26218441,yes
genetics_overexpression_promote,hsa-mir-331,Prostate Neoplasms,Prostatic Neoplasms,26259043,yes
genetics_overexpression_promote,hsa-mir-93,"Squamous Cell Carcinoma, Esophageal",,26273410,yes
genetics_overexpression_promote,hsa-mir-20a,Gastric Neoplasms,Stomach Neoplasms,26286834,yes
genetics_overexpression_promote,hsa-mir-215,Glioma,Glioma,26317904,yes
genetics_overexpression_promote,hsa-mir-206,Cardiomegaly,Cardiomegaly,26333362,yes
genetics_overexpression_promote,hsa-mir-1207,Ovarian Neoplasms,Ovarian Neoplasms,26337084,yes
genetics_overexpression_promote,hsa-mir-302,Fanconi Anemia,Fanconi Anemia,26343459,yes
genetics_overexpression_promote,hsa-mir-92a,"Carcinoma, Lung, Non-Small-Cell","Carcinoma, Non-Small-Cell Lung",26432332,yes
genetics_overexpression_promote,hsa-mir-451,"Squamous Cell Carcinoma, Head and Neck",,26506880,yes
genetics_overexpression_promote,hsa-mir-664,Osteosarcoma,Osteosarcoma,26515813,yes
genetics_overexpression_promote,hsa-mir-221,Inflammation,Inflammation,26549234,yes
genetics_overexpression_promote,hsa-mir-21,Asthma,Asthma,26651881,yes
genetics_overexpression_promote,hsa-mir-27b,Cervical Neoplasms,Uterine Cervical Neoplasms,26706910,yes
genetics_overexpression_promote,hsa-mir-183,Colorectal Carcinoma,Colorectal Neoplasms,26717041,yes
genetics_overexpression_promote,hsa-mir-200a,"Carcinoma, Nasopharyngeal",,26718506,yes
genetics_overexpression_promote,hsa-mir-203,Pancreatic Neoplasms,Pancreatic Neoplasms,26719072,yes
genetics_overexpression_promote,hsa-mir-421,Osteosarcoma,Osteosarcoma,26758431,yes
genetics_overexpression_promote,hsa-mir-21,Osteosarcoma,Osteosarcoma,26779632,yes
genetics_overexpression_promote,hsa-mir-222,Bladder Neoplasms,Urinary Bladder Neoplasms,26800397,yes
genetics_overexpression_promote,hsa-mir-96,Glioma,Glioma,26846266,yes
genetics_overexpression_promote,hsa-mir-21,Heart Failure,Heart Diseases,26865549,yes
genetics_overexpression_promote,hsa-mir-183,Glioma,Glioma,26879754,yes
genetics_overexpression_promote,hsa-mir-205,"Carcinoma, Nasopharyngeal",,26880795,yes
genetics_overexpression_promote,hsa-mir-21,"Carcinoma, Cervical",Uterine Cervical Neoplasms,26884851,yes
genetics_overexpression_promote,hsa-mir-138,Glioblastoma,Glioblastoma,26887050,yes
genetics_overexpression_promote,hsa-mir-27b,Cervical Neoplasms,Uterine Cervical Neoplasms,26910911,yes
genetics_overexpression_promote,hsa-mir-195,Spinal Cord Injuries,Spinal Cord Injuries,26927342,yes
genetics_overexpression_promote,hsa-mir-449a,Breast Neoplasms,Breast Neoplasms,26934316,yes
genetics_overexpression_promote,hsa-mir-214,Breast Neoplasms,Breast Neoplasms,26951965,yes
genetics_overexpression_promote,hsa-mir-522,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",26960688,yes
genetics_overexpression_promote,hsa-mir-210,Kidney Neoplasms,Kidney Neoplasms,26985942,yes
genetics_overexpression_promote,hsa-mir-146a,Chronic Hepatitis B,"Hepatitis B, Chronic",26996068,yes
genetics_overexpression_promote,hsa-mir-141,"Carcinoma, Nasopharyngeal",,27010857,yes
genetics_overexpression_promote,hsa-mir-125a,Juvenile Rheumatoid Arthritis,"Arthritis, Juvenile",27014994,yes
genetics_overexpression_promote,hsa-mir-195,Myocardial Ischemic-Reperfusion Injury,Myocardial Reperfusion Injury,27019437,yes
genetics_overexpression_promote,hsa-mir-93,"Carcinoma, Gastric",Stomach Neoplasms,27021515,yes
genetics_overexpression_promote,hsa-mir-9,Glioblastoma,Glioblastoma,27036038,yes
genetics_overexpression_promote,hsa-mir-221,Breast Neoplasms,Breast Neoplasms,27044817,yes
genetics_overexpression_promote,hsa-mir-222,Breast Neoplasms,Breast Neoplasms,27044817,yes
genetics_overexpression_promote,hsa-mir-373,"Squamous Cell Carcinoma, Esophageal",,27073718,yes
genetics_overexpression_promote,hsa-mir-141,Breast Neoplasms,Breast Neoplasms,27075851,yes
genetics_overexpression_promote,hsa-mir-92b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27100897,yes
genetics_overexpression_promote,hsa-mir-146a,Multiple Myeloma,Multiple Myeloma,27102001,yes
genetics_overexpression_promote,hsa-mir-196a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27108614,yes
genetics_overexpression_promote,hsa-mir-449a,Hepatitis B Virus Infection,Hepatitis B,27138288,yes
genetics_overexpression_promote,hsa-mir-106a,Gastric Neoplasms,Stomach Neoplasms,27142596,yes
genetics_overexpression_promote,hsa-mir-96,"Carcinoma, Prostate",Prostatic Neoplasms,27164937,yes
genetics_overexpression_promote,hsa-mir-410,Colorectal Carcinoma,Colorectal Neoplasms,27177325,yes
genetics_overexpression_promote,hsa-mir-937,Lung Neoplasms,Lung Neoplasms,27179609,yes
genetics_overexpression_promote,hsa-mir-200b,"Cytotoxicity Tests, Immunologic","Cytotoxicity Tests, Immunologic",27183614,yes
genetics_overexpression_promote,hsa-mir-200c,"Cytotoxicity Tests, Immunologic","Cytotoxicity Tests, Immunologic",27183614,yes
genetics_overexpression_promote,hsa-mir-217,"Cytotoxicity Tests, Immunologic","Cytotoxicity Tests, Immunologic",27183614,yes
genetics_overexpression_promote,hsa-mir-182,Liver Injury,Chemical and Drug Induced Liver Injury,27196584,yes
genetics_overexpression_promote,hsa-mir-126,"Neovascularization, Pathologic","Neovascularization, Pathologic",27203443,yes
genetics_overexpression_promote,hsa-mir-21,Hypertrophic Scar,"Cicatrix, Hypertrophic",27207585,yes
genetics_overexpression_promote,hsa-mir-125b,"Carcinoma, Gastric",Stomach Neoplasms,27220320,yes
genetics_overexpression_promote,hsa-mir-211,"Squamous Cell Carcinoma, Oral",,27221705,yes
genetics_overexpression_promote,hsa-mir-221,"Adenocarcinoma, Pancreatic Ductal","Carcinoma, Pancreatic Ductal",27230035,yes
genetics_overexpression_promote,hsa-mir-146a,Alzheimer Disease,Alzheimer Disease,27241555,yes
genetics_overexpression_promote,hsa-mir-182,Cerebral Ischemia,Brain Ischemia,27242323,yes
genetics_overexpression_promote,hsa-mir-34a,Osteoarthritis,Osteoarthritis,27247228,yes
genetics_overexpression_promote,hsa-mir-1908,Wound Healing,Wound Healing,27256397,yes
genetics_overexpression_promote,hsa-mir-1301,Prostate Neoplasms,Prostatic Neoplasms,27261573,yes
genetics_overexpression_promote,hsa-mir-205,Colorectal Carcinoma,Colorectal Neoplasms,27271572,yes
genetics_overexpression_promote,hsa-mir-373,Colorectal Carcinoma,Colorectal Neoplasms,27271572,yes
genetics_overexpression_promote,hsa-mir-206,Alzheimer Disease,Alzheimer Disease,27277332,yes
genetics_overexpression_promote,hsa-mir-21,Neuroblastoma,Neuroblastoma,27285119,yes
genetics_overexpression_promote,hsa-mir-18a,"Squamous Cell Carcinoma, Esophageal",,27291152,yes
genetics_overexpression_promote,hsa-mir-429,Diabetes Mellitus,Diabetes Mellitus,27299781,yes
genetics_overexpression_promote,hsa-mir-9,Influenza,"Influenza, Human",27322373,yes
genetics_overexpression_promote,hsa-mir-222,Gastric Neoplasms,Stomach Neoplasms,27323780,yes
genetics_overexpression_promote,hsa-mir-19a,Glioma,Glioma,27329239,yes
genetics_overexpression_promote,hsa-mir-548a,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27340352,yes
genetics_overexpression_promote,hsa-mir-29a,Atrial Fibrillation,Atrial Fibrillation,27341015,yes
genetics_overexpression_promote,hsa-mir-301b,Lung Neoplasms,Lung Neoplasms,27352910,yes
genetics_overexpression_promote,hsa-mir-20a,Uveal Melanoma,,27356499,yes
genetics_overexpression_promote,hsa-mir-92a,"Carcinoma, Nasopharyngeal",,27366095,yes
genetics_overexpression_promote,hsa-mir-340,Gastric Neoplasms,Stomach Neoplasms,27374211,yes
genetics_overexpression_promote,hsa-mir-21,Cholesteatoma,Cholesteatoma,27376830,yes
genetics_overexpression_promote,hsa-mir-488,Osteosarcoma,Osteosarcoma,27376839,yes
genetics_overexpression_promote,hsa-mir-205,Myelodysplastic Syndromes,Myelodysplastic Syndromes,27379838,yes
genetics_overexpression_promote,hsa-mir-181b,Gastric Neoplasms,Stomach Neoplasms,27383203,yes
genetics_overexpression_promote,hsa-mir-27a,Gastric Neoplasms,Stomach Neoplasms,27409164,yes
genetics_overexpression_promote,hsa-mir-92a,Acute Myocardial Infarction,Inferior Wall Myocardial Infarction,27411964,yes
genetics_overexpression_promote,hsa-mir-92b,Bladder Neoplasms,Urinary Bladder Neoplasms,27430302,yes
genetics_overexpression_promote,hsa-mir-1303,Neuroblastoma,Neuroblastoma,27434867,yes
genetics_overexpression_promote,hsa-mir-146a,Cerebral Ischemia,Brain Ischemia,27449900,yes
genetics_overexpression_promote,hsa-mir-940,"Carcinoma, Pancreatic",,27459115,yes
genetics_overexpression_promote,hsa-mir-181a,Atherosclerosis,Atherosclerosis,27460740,yes
genetics_overexpression_promote,hsa-mir-769,Melanoma,Melanoma,27470346,yes
genetics_overexpression_promote,hsa-mir-183,"Carcinoma, Breast",Breast Neoplasms,27476679,yes
genetics_overexpression_promote,hsa-mir-194,"Carcinoma, Ovarian",,27486333,yes
genetics_overexpression_promote,hsa-mir-195,Myocardial Ischemic-Reperfusion Injury,Myocardial Reperfusion Injury,27489501,yes
genetics_overexpression_promote,hsa-mir-363,Glioma,Glioma,27495233,yes
genetics_overexpression_promote,hsa-mir-200c,"Carcinoma, Gastric",Stomach Neoplasms,27498672,yes
genetics_overexpression_promote,hsa-mir-15b,"Carcinoma, Hepatocellular","Carcinoma, Hepatocellular",27499071,yes
genetics_overexpression_promote,hsa-mir-17,Macular Degeneration,Macular Degeneration,27505139,yes
genetics_overexpression_promote,hsa-mir-19b,Lung Fibrosis,Pulmonary Fibrosis,27508324,yes
genetics_overexpression_promote,hsa-mir-1,"Carcinoma, Colon",,27511117,yes
genetics_overexpression_promote,hsa-mir-483,"Carcinoma, Gastric",Stomach Neoplasms,27511210,yes
genetics_overexpression_promote,hsa-mir-125b,Retinoblastoma,Retinoblastoma,27518550,yes
genetics_overexpression_promote,hsa-mir-31,"Squamous Cell Carcinoma, Head and Neck",,27528032,yes
genetics_overexpression_promote,hsa-mir-15b,Neoplasms [unspecific],Neoplasms,27530410,yes
genetics_overexpression_promote,hsa-mir-15b,Uterine Leiomyoma,Leiomyoma,27530410,yes
genetics_overexpression_promote,hsa-mir-375,Liver Failure,Liver Failure,27531059,yes
genetics_overexpression_promote,hsa-mir-181a,"Leukemia, Myeloid, Acute","Leukemia, Myeloid, Acute",27531761,yes
genetics_overexpression_promote,hsa-mir-29b,Hearing Loss,Hearing Loss,27635430,yes
genetics_overexpression_promote,hsa-mir-1288,"Squamous Cell Carcinoma, Esophageal",,27658568,yes
genetics_overexpression_promote,hsa-mir-9,Osteosarcoma,Osteosarcoma,27724924,yes
genetics_overexpression_promote,hsa-mir-760,"Carcinoma, Ovarian",,27726922,yes
genetics_overexpression_promote,hsa-mir-182,"Squamous Cell Carcinoma, Head and Neck",,27744260,yes
genetics_overexpression_promote,hsa-mir-138,Obesity,Obesity,27762728,yes
genetics_overexpression_promote,hsa-mir-222,Obesity,Obesity,27762728,yes
genetics_overexpression_promote,hsa-mir-212,"Adenocarcinoma, Pancreatic Ductal","Carcinoma, Pancreatic Ductal",27814273,yes
genetics_overexpression_promote,hsa-mir-21,Choriocarcinoma,Choriocarcinoma,27922982,yes
genetics_overexpression_promote,hsa-mir-675,"Squamous Cell Carcinoma, Head and Neck",,27994496,yes
genetics_overexpression_promote,hsa-mir-375,Diabetes Mellitus,Diabetes Mellitus,28017506,yes
genetics_overexpression_promote,hsa-mir-223,Glioblastoma,Glioblastoma,28035389,yes
genetics_overexpression_promote,hsa-mir-92a,Osteosarcoma,Osteosarcoma,28069547,yes
